Transfer Net,Driver,Receiver,R / F,Min Etch Delay (ns),Max Etch Delay (ns),AC-DC Slew Rate (V/ns),Corner,Edge #,Time (ns),Pulse Width (ns),Delay Variation (ns),Driver Probe Point,Receiver Node,Min Raw Etch Delay (ns),Max Raw Etch Delay (ns),Min Derate (ns),Max Derate (ns),Standard Load Delay (ns),Simulation,Ac Noise,Ac Noise Source,$T1:DELAY,$T2:DELAY,$T4:DELAY,PATTERN
sheet1,Controller,IO1,F,1.359,1.426,9.866,SSSE,6,92.290,15.000,0.067,SL_PAD/,IO1_pad,2.208,2.275,0.000,0.000,0.849,controller_ssse_4_1o5_1o5\controller_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,Controller,IO1,R,1.281,1.369,7.485,SSSE,7,107.410,15.000,0.088,SL_PAD/,IO1_pad,2.315,2.403,0.000,0.000,1.034,controller_ssse_4_1o5_1o5\controller_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,Controller,IO1,F,1.362,1.428,9.999,SSSE,8,122.292,15.000,0.066,SL_PAD/,IO1_pad,2.211,2.277,0.000,0.000,0.849,controller_ssse_4_1o5_1o5\controller_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,Controller,IO1,R,1.280,1.365,7.733,SSSE,9,137.406,15.000,0.085,SL_PAD/,IO1_pad,2.314,2.399,0.000,0.000,1.034,controller_ssse_4_1o5_1o5\controller_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,Controller,IO1,F,1.361,1.427,10.057,SSSE,10,152.292,15.000,0.066,SL_PAD/,IO1_pad,2.210,2.276,0.000,0.000,0.849,controller_ssse_4_1o5_1o5\controller_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,Controller,IO1,R,1.279,1.366,7.544,SSSE,11,167.407,15.000,0.087,SL_PAD/,IO1_pad,2.313,2.400,0.000,0.000,1.034,controller_ssse_4_1o5_1o5\controller_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,Controller,IO1,F,1.360,1.426,10.001,SSSE,12,182.291,15.000,0.066,SL_PAD/,IO1_pad,2.209,2.275,0.000,0.000,0.849,controller_ssse_4_1o5_1o5\controller_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,Controller,IO1,R,1.278,1.365,7.626,SSSE,13,197.406,15.000,0.087,SL_PAD/,IO1_pad,2.312,2.399,0.000,0.000,1.034,controller_ssse_4_1o5_1o5\controller_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,Controller,IO1,F,1.364,1.430,10.003,SSSE,14,212.295,15.000,0.066,SL_PAD/,IO1_pad,2.213,2.279,0.000,0.000,0.849,controller_ssse_4_1o5_1o5\controller_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,Controller,IO1,R,1.277,1.363,7.634,SSSE,15,227.403,15.000,0.086,SL_PAD/,IO1_pad,2.311,2.397,0.000,0.000,1.034,controller_ssse_4_1o5_1o5\controller_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO0,Controller,F,1.148,1.219,9.255,SSSE,2,32.082,15.000,0.071,SL_PAD/,Controller_pad,1.997,2.068,0.000,0.000,0.849,io0_ssse_4_1o5_1o5\io0_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO0,Controller,R,1.078,1.165,7.594,SSSE,3,47.205,15.000,0.087,SL_PAD/,Controller_pad,2.112,2.199,0.000,0.000,1.034,io0_ssse_4_1o5_1o5\io0_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO0,Controller,F,1.153,1.225,9.107,SSSE,4,62.087,15.000,0.072,SL_PAD/,Controller_pad,2.002,2.074,0.000,0.000,0.849,io0_ssse_4_1o5_1o5\io0_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO0,Controller,R,1.081,1.169,7.557,SSSE,5,77.208,15.000,0.088,SL_PAD/,Controller_pad,2.115,2.203,0.000,0.000,1.034,io0_ssse_4_1o5_1o5\io0_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO0,Controller,F,1.153,1.224,9.342,SSSE,6,92.087,15.000,0.071,SL_PAD/,Controller_pad,2.002,2.073,0.000,0.000,0.849,io0_ssse_4_1o5_1o5\io0_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO0,Controller,R,1.082,1.170,7.516,SSSE,7,107.209,15.000,0.088,SL_PAD/,Controller_pad,2.116,2.204,0.000,0.000,1.034,io0_ssse_4_1o5_1o5\io0_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO0,Controller,F,1.157,1.227,9.367,SSSE,8,122.090,15.000,0.070,SL_PAD/,Controller_pad,2.006,2.076,0.000,0.000,0.849,io0_ssse_4_1o5_1o5\io0_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO0,Controller,R,1.079,1.165,7.666,SSSE,9,137.205,15.000,0.086,SL_PAD/,Controller_pad,2.113,2.199,0.000,0.000,1.034,io0_ssse_4_1o5_1o5\io0_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO0,Controller,F,1.155,1.226,9.239,SSSE,10,152.089,15.000,0.071,SL_PAD/,Controller_pad,2.004,2.075,0.000,0.000,0.849,io0_ssse_4_1o5_1o5\io0_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO0,Controller,R,1.081,1.167,7.663,SSSE,11,167.208,15.000,0.086,SL_PAD/,Controller_pad,2.115,2.201,0.000,0.000,1.034,io0_ssse_4_1o5_1o5\io0_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO0,Controller,F,1.158,1.230,9.064,SSSE,12,182.092,15.000,0.072,SL_PAD/,Controller_pad,2.007,2.079,0.000,0.000,0.849,io0_ssse_4_1o5_1o5\io0_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO0,Controller,R,1.078,1.163,7.739,SSSE,13,197.204,15.000,0.085,SL_PAD/,Controller_pad,2.112,2.197,0.000,0.000,1.034,io0_ssse_4_1o5_1o5\io0_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO0,Controller,F,1.157,1.229,9.281,SSSE,14,212.091,15.000,0.072,SL_PAD/,Controller_pad,2.006,2.078,0.000,0.000,0.849,io0_ssse_4_1o5_1o5\io0_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO0,Controller,R,1.079,1.164,7.698,SSSE,15,227.205,15.000,0.085,SL_PAD/,Controller_pad,2.113,2.198,0.000,0.000,1.034,io0_ssse_4_1o5_1o5\io0_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,F,1.346,1.409,10.514,SSSE,2,32.276,15.000,0.063,SL_PAD/,Controller_pad,2.195,2.258,0.000,0.000,0.849,io1_ssse_4_1o5_1o5\io1_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,R,1.297,1.379,7.995,SSSE,3,47.422,15.000,0.082,SL_PAD/,Controller_pad,2.331,2.413,0.000,0.000,1.034,io1_ssse_4_1o5_1o5\io1_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,F,1.351,1.414,10.438,SSSE,4,62.281,15.000,0.063,SL_PAD/,Controller_pad,2.200,2.263,0.000,0.000,0.849,io1_ssse_4_1o5_1o5\io1_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,R,1.295,1.374,8.283,SSSE,5,77.417,15.000,0.079,SL_PAD/,Controller_pad,2.329,2.408,0.000,0.000,1.034,io1_ssse_4_1o5_1o5\io1_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,F,1.350,1.413,10.548,SSSE,6,92.281,15.000,0.063,SL_PAD/,Controller_pad,2.199,2.262,0.000,0.000,0.849,io1_ssse_4_1o5_1o5\io1_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,R,1.294,1.373,8.312,SSSE,7,107.416,15.000,0.079,SL_PAD/,Controller_pad,2.328,2.407,0.000,0.000,1.034,io1_ssse_4_1o5_1o5\io1_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,F,1.348,1.410,10.579,SSSE,8,122.278,15.000,0.062,SL_PAD/,Controller_pad,2.197,2.259,0.000,0.000,0.849,io1_ssse_4_1o5_1o5\io1_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,R,1.295,1.375,8.251,SSSE,9,137.418,15.000,0.080,SL_PAD/,Controller_pad,2.329,2.409,0.000,0.000,1.034,io1_ssse_4_1o5_1o5\io1_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,F,1.352,1.414,10.616,SSSE,10,152.282,15.000,0.062,SL_PAD/,Controller_pad,2.201,2.263,0.000,0.000,0.849,io1_ssse_4_1o5_1o5\io1_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,R,1.296,1.377,8.148,SSSE,11,167.420,15.000,0.081,SL_PAD/,Controller_pad,2.330,2.411,0.000,0.000,1.034,io1_ssse_4_1o5_1o5\io1_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,F,1.349,1.411,10.630,SSSE,12,182.279,15.000,0.062,SL_PAD/,Controller_pad,2.198,2.260,0.000,0.000,0.849,io1_ssse_4_1o5_1o5\io1_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,R,1.296,1.377,8.158,SSSE,13,197.419,15.000,0.081,SL_PAD/,Controller_pad,2.330,2.411,0.000,0.000,1.034,io1_ssse_4_1o5_1o5\io1_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,F,1.350,1.412,10.608,SSSE,14,212.280,15.000,0.062,SL_PAD/,Controller_pad,2.199,2.261,0.000,0.000,0.849,io1_ssse_4_1o5_1o5\io1_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,IO1,Controller,R,1.294,1.375,8.195,SSSE,15,227.417,15.000,0.081,SL_PAD/,Controller_pad,2.328,2.409,0.000,0.000,1.034,io1_ssse_4_1o5_1o5\io1_ssse_4_1o5_1o5.csd,0.00V,tnet,4in,1.5in,1.5in,default_clock
sheet1,Controller,IO0,F,1.203,1.268,10.221,SSSE,2,32.134,15.000,0.065,SL_PAD/,IO0_pad,2.052,2.117,0.000,0.000,0.849,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,R,1.131,1.216,7.700,SSSE,3,47.257,15.000,0.085,SL_PAD/,IO0_pad,2.165,2.250,0.000,0.000,1.034,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,F,1.204,1.269,10.053,SSSE,4,62.135,15.000,0.065,SL_PAD/,IO0_pad,2.053,2.118,0.000,0.000,0.849,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,R,1.131,1.216,7.730,SSSE,5,77.258,15.000,0.085,SL_PAD/,IO0_pad,2.165,2.250,0.000,0.000,1.034,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,F,1.203,1.269,10.009,SSSE,6,92.134,15.000,0.066,SL_PAD/,IO0_pad,2.052,2.118,0.000,0.000,0.849,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,R,1.131,1.216,7.721,SSSE,7,107.258,15.000,0.085,SL_PAD/,IO0_pad,2.165,2.250,0.000,0.000,1.034,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,F,1.205,1.272,9.924,SSSE,8,122.137,15.000,0.067,SL_PAD/,IO0_pad,2.054,2.121,0.000,0.000,0.849,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,R,1.132,1.218,7.604,SSSE,9,137.259,15.000,0.086,SL_PAD/,IO0_pad,2.166,2.252,0.000,0.000,1.034,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,F,1.205,1.270,10.185,SSSE,10,152.136,15.000,0.065,SL_PAD/,IO0_pad,2.054,2.119,0.000,0.000,0.849,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,R,1.131,1.216,7.716,SSSE,11,167.258,15.000,0.085,SL_PAD/,IO0_pad,2.165,2.250,0.000,0.000,1.034,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,F,1.207,1.273,10.038,SSSE,12,182.139,15.000,0.066,SL_PAD/,IO0_pad,2.056,2.122,0.000,0.000,0.849,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,R,1.127,1.215,7.485,SSSE,13,197.255,15.000,0.088,SL_PAD/,IO0_pad,2.161,2.249,0.000,0.000,1.034,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,F,1.207,1.274,9.867,SSSE,14,212.139,15.000,0.067,SL_PAD/,IO0_pad,2.056,2.123,0.000,0.000,0.849,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO0,R,1.129,1.216,7.589,SSSE,15,227.257,15.000,0.087,SL_PAD/,IO0_pad,2.163,2.250,0.000,0.000,1.034,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,1.402,1.475,9.095,SSSE,2,32.336,15.000,0.073,SL_PAD/,IO1_pad,2.251,2.324,0.000,0.000,0.849,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,1.335,1.434,6.690,SSSE,3,47.466,15.000,0.099,SL_PAD/,IO1_pad,2.369,2.468,0.000,0.000,1.034,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,1.402,1.475,9.030,SSSE,4,62.336,15.000,0.073,SL_PAD/,IO1_pad,2.251,2.324,0.000,0.000,0.849,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,1.336,1.434,6.745,SSSE,5,77.468,15.000,0.098,SL_PAD/,IO1_pad,2.370,2.468,0.000,0.000,1.034,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,1.400,1.473,8.999,SSSE,6,92.334,15.000,0.073,SL_PAD/,IO1_pad,2.249,2.322,0.000,0.000,0.849,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,1.336,1.433,6.799,SSSE,7,107.466,15.000,0.097,SL_PAD/,IO1_pad,2.370,2.467,0.000,0.000,1.034,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,1.404,1.481,8.567,SSSE,8,122.340,15.000,0.077,SL_PAD/,IO1_pad,2.253,2.330,0.000,0.000,0.849,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,1.338,1.435,6.787,SSSE,9,137.468,15.000,0.097,SL_PAD/,IO1_pad,2.372,2.469,0.000,0.000,1.034,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,1.402,1.475,9.064,SSSE,10,152.336,15.000,0.073,SL_PAD/,IO1_pad,2.251,2.324,0.000,0.000,0.849,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,1.337,1.433,6.820,SSSE,11,167.467,15.000,0.096,SL_PAD/,IO1_pad,2.371,2.467,0.000,0.000,1.034,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,1.405,1.481,8.745,SSSE,12,182.341,15.000,0.076,SL_PAD/,IO1_pad,2.254,2.330,0.000,0.000,0.849,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,1.338,1.432,7.025,SSSE,13,197.467,15.000,0.094,SL_PAD/,IO1_pad,2.372,2.466,0.000,0.000,1.034,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,F,1.406,1.481,8.821,SSSE,14,212.341,15.000,0.075,SL_PAD/,IO1_pad,2.255,2.330,0.000,0.000,0.849,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,Controller,IO1,R,1.335,1.429,7.060,SSSE,15,227.464,15.000,0.094,SL_PAD/,IO1_pad,2.369,2.463,0.000,0.000,1.034,controller_ssse_5_0o75_0o75\controller_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,1.202,1.265,10.412,SSSE,2,32.132,15.000,0.063,SL_PAD/,Controller_pad,2.051,2.114,0.000,0.000,0.849,io0_ssse_5_0o75_0o75\io0_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,1.116,1.198,7.982,SSSE,3,47.242,15.000,0.082,SL_PAD/,Controller_pad,2.150,2.232,0.000,0.000,1.034,io0_ssse_5_0o75_0o75\io0_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,1.200,1.265,10.163,SSSE,4,62.131,15.000,0.065,SL_PAD/,Controller_pad,2.049,2.114,0.000,0.000,0.849,io0_ssse_5_0o75_0o75\io0_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,1.116,1.197,8.111,SSSE,5,77.241,15.000,0.081,SL_PAD/,Controller_pad,2.150,2.231,0.000,0.000,1.034,io0_ssse_5_0o75_0o75\io0_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,1.203,1.267,10.312,SSSE,6,92.133,15.000,0.064,SL_PAD/,Controller_pad,2.052,2.116,0.000,0.000,0.849,io0_ssse_5_0o75_0o75\io0_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,1.119,1.202,7.930,SSSE,7,107.245,15.000,0.083,SL_PAD/,Controller_pad,2.153,2.236,0.000,0.000,1.034,io0_ssse_5_0o75_0o75\io0_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,1.201,1.265,10.300,SSSE,8,122.132,15.000,0.064,SL_PAD/,Controller_pad,2.050,2.114,0.000,0.000,0.849,io0_ssse_5_0o75_0o75\io0_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,1.115,1.195,8.286,SSSE,9,137.239,15.000,0.080,SL_PAD/,Controller_pad,2.149,2.229,0.000,0.000,1.034,io0_ssse_5_0o75_0o75\io0_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,1.207,1.274,9.926,SSSE,10,152.139,15.000,0.067,SL_PAD/,Controller_pad,2.056,2.123,0.000,0.000,0.849,io0_ssse_5_0o75_0o75\io0_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,1.117,1.197,8.219,SSSE,11,167.241,15.000,0.080,SL_PAD/,Controller_pad,2.151,2.231,0.000,0.000,1.034,io0_ssse_5_0o75_0o75\io0_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,1.204,1.269,10.134,SSSE,12,182.135,15.000,0.065,SL_PAD/,Controller_pad,2.053,2.118,0.000,0.000,0.849,io0_ssse_5_0o75_0o75\io0_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,1.117,1.199,8.128,SSSE,13,197.243,15.000,0.082,SL_PAD/,Controller_pad,2.151,2.233,0.000,0.000,1.034,io0_ssse_5_0o75_0o75\io0_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,F,1.202,1.266,10.335,SSSE,14,212.133,15.000,0.064,SL_PAD/,Controller_pad,2.051,2.115,0.000,0.000,0.849,io0_ssse_5_0o75_0o75\io0_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO0,Controller,R,1.116,1.196,8.282,SSSE,15,227.241,15.000,0.080,SL_PAD/,Controller_pad,2.150,2.230,0.000,0.000,1.034,io0_ssse_5_0o75_0o75\io0_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,1.402,1.474,9.272,SSSE,2,32.336,15.000,0.072,SL_PAD/,Controller_pad,2.251,2.323,0.000,0.000,0.849,io1_ssse_5_0o75_0o75\io1_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,1.348,1.442,7.040,SSSE,3,47.478,15.000,0.094,SL_PAD/,Controller_pad,2.382,2.476,0.000,0.000,1.034,io1_ssse_5_0o75_0o75\io1_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,1.408,1.481,9.070,SSSE,4,62.342,15.000,0.073,SL_PAD/,Controller_pad,2.257,2.330,0.000,0.000,0.849,io1_ssse_5_0o75_0o75\io1_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,1.344,1.436,7.172,SSSE,5,77.472,15.000,0.092,SL_PAD/,Controller_pad,2.378,2.470,0.000,0.000,1.034,io1_ssse_5_0o75_0o75\io1_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,1.407,1.478,9.272,SSSE,6,92.340,15.000,0.071,SL_PAD/,Controller_pad,2.256,2.327,0.000,0.000,0.849,io1_ssse_5_0o75_0o75\io1_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,1.347,1.443,6.891,SSSE,7,107.476,15.000,0.096,SL_PAD/,Controller_pad,2.381,2.477,0.000,0.000,1.034,io1_ssse_5_0o75_0o75\io1_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,1.410,1.483,9.094,SSSE,8,122.344,15.000,0.073,SL_PAD/,Controller_pad,2.259,2.332,0.000,0.000,0.849,io1_ssse_5_0o75_0o75\io1_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,1.352,1.448,6.869,SSSE,9,137.482,15.000,0.096,SL_PAD/,Controller_pad,2.386,2.482,0.000,0.000,1.034,io1_ssse_5_0o75_0o75\io1_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,1.412,1.485,8.950,SSSE,10,152.346,15.000,0.073,SL_PAD/,Controller_pad,2.261,2.334,0.000,0.000,0.849,io1_ssse_5_0o75_0o75\io1_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,1.349,1.443,6.987,SSSE,11,167.477,15.000,0.094,SL_PAD/,Controller_pad,2.383,2.477,0.000,0.000,1.034,io1_ssse_5_0o75_0o75\io1_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,1.412,1.487,8.789,SSSE,12,182.348,15.000,0.075,SL_PAD/,Controller_pad,2.261,2.336,0.000,0.000,0.849,io1_ssse_5_0o75_0o75\io1_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,1.352,1.446,7.006,SSSE,13,197.482,15.000,0.094,SL_PAD/,Controller_pad,2.386,2.480,0.000,0.000,1.034,io1_ssse_5_0o75_0o75\io1_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,F,1.411,1.485,8.916,SSSE,14,212.345,15.000,0.074,SL_PAD/,Controller_pad,2.260,2.334,0.000,0.000,0.849,io1_ssse_5_0o75_0o75\io1_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
sheet1,IO1,Controller,R,1.348,1.443,6.944,SSSE,15,227.476,15.000,0.095,SL_PAD/,Controller_pad,2.382,2.477,0.000,0.000,1.034,io1_ssse_5_0o75_0o75\io1_ssse_5_0o75_0o75.csd,0.00V,tnet,5in,0.75in,0.75in,default_clock
